BASE,TYPE,NAME,1,2,3,4,5,6,7,8,9,10,11,12,13,ItemClass
SHIELD (STR),PREFIX,#% increased Block chance,LocalBlockChance3,LocalBlockChance2,LocalBlockChance1,,,,,,,,,,,Shield
SHIELD (STR),PREFIX,# to Armour,LocalIncreasedPhysicalDamageReductionRating10,LocalIncreasedPhysicalDamageReductionRating9_,LocalIncreasedPhysicalDamageReductionRating8,LocalIncreasedPhysicalDamageReductionRating7__,LocalIncreasedPhysicalDamageReductionRating6,LocalIncreasedPhysicalDamageReductionRating5,LocalIncreasedPhysicalDamageReductionRating4,LocalIncreasedPhysicalDamageReductionRating3,LocalIncreasedPhysicalDamageReductionRating2,LocalIncreasedPhysicalDamageReductionRating1,,,,Shield
SHIELD (STR),PREFIX,# to maximum Life,IncreasedLife11,IncreasedLife10,IncreasedLife9,IncreasedLife8,IncreasedLife7,IncreasedLife6,IncreasedLife5,IncreasedLife4,IncreasedLife3,IncreasedLife2,IncreasedLife1,,,Shield
SHIELD (STR),SUFFIX,#% additional Physical Damage Reduction,AdditionalPhysicalDamageReduction5_,AdditionalPhysicalDamageReduction4,AdditionalPhysicalDamageReduction3,AdditionalPhysicalDamageReduction2,AdditionalPhysicalDamageReduction1,,,,,,,,,Shield
SHIELD (STR),SUFFIX,#% reduced Attribute Requirements,ReducedLocalAttributeRequirements5,ReducedLocalAttributeRequirements4,ReducedLocalAttributeRequirements3,ReducedLocalAttributeRequirements2,ReducedLocalAttributeRequirements1,,,,,,,,,Shield
SHIELD (STR),SUFFIX,# to Strength,Strength8,Strength7,Strength6,Strength5,Strength4,Strength3,Strength2,Strength1,,,,,,Shield
SHIELD (STR),SUFFIX,# to Stun Threshold,StunThreshold10,StunThreshold9,StunThreshold8,StunThreshold7,StunThreshold6,StunThreshold5,StunThreshold4,StunThreshold3,StunThreshold2,StunThreshold1,,,,Shield
SHIELD (STR),SUFFIX,#% to all Maximum Elemental Resistances,MaximumElementalResistance2,MaximumElementalResistance1,,,,,,,,,,,,Shield
SHIELD (STR),SUFFIX,#% to Chaos Resistance,ChaosResist6,ChaosResist5,ChaosResist4,ChaosResist3,ChaosResist2,ChaosResist1,,,,,,,,Shield
SHIELD (STR),SUFFIX,#% to Cold Resistance,ColdResist8,ColdResist7,ColdResist6,ColdResist5,ColdResist4,ColdResist3,ColdResist2,ColdResist1,,,,,,Shield
SHIELD (STR),SUFFIX,#% to Fire Resistance,FireResist8,FireResist7,FireResist6,FireResist5,FireResist4,FireResist3,FireResist2,FireResist1,,,,,,Shield
SHIELD (STR),SUFFIX,#% to Lightning Resistance,LightningResist8,LightningResist7,LightningResist6,LightningResist5,LightningResist4,LightningResist3,LightningResist2,LightningResist1,,,,,,Shield
SHIELD (STR),SUFFIX,#% to Maximum Chaos Resistance,MaximumChaosResist3,MaximumChaosResist2_,MaximumChaosResist1,,,,,,,,,,,Shield
SHIELD (STR),SUFFIX,#% to Maximum Cold Resistance,MaximumColdResist3,MaximumColdResist2,MaximumColdResist1,,,,,,,,,,,Shield
SHIELD (STR),SUFFIX,#% to Maximum Fire Resistance,MaximumFireResist3,MaximumFireResist2_,MaximumFireResist1,,,,,,,,,,,Shield
SHIELD (STR),SUFFIX,#% to Maximum Lightning Resistance,MaximumLightningResist3,MaximumLightningResist2___,MaximumLightningResist1,,,,,,,,,,,Shield
SHIELD (STR),SUFFIX,#% of Armour also applies to Elemental Damage,ArmourAppliesToElementalDamage6,ArmourAppliesToElementalDamage5,ArmourAppliesToElementalDamage4,ArmourAppliesToElementalDamage3,ArmourAppliesToElementalDamage2,ArmourAppliesToElementalDamage1,,,,,,,,Shield
BUCKLER,PREFIX,# to # Physical Thorns damage,AttackerTakesDamage7,AttackerTakesDamage6,AttackerTakesDamage5,AttackerTakesDamage4,AttackerTakesDamage3,AttackerTakesDamage2,AttackerTakesDamage1,,,,,,,Buckler
BUCKLER,PREFIX,#% increased Block chance,LocalBlockChance3,LocalBlockChance2,LocalBlockChance1,,,,,,,,,,,Buckler
BUCKLER,PREFIX,#% increased Evasion Rating,LocalIncreasedEvasionRatingPercent8,LocalIncreasedEvasionRatingPercent7,LocalIncreasedEvasionRatingPercent6,LocalIncreasedEvasionRatingPercent5,LocalIncreasedEvasionRatingPercent4,LocalIncreasedEvasionRatingPercent3,LocalIncreasedEvasionRatingPercent2,LocalIncreasedEvasionRatingPercent1,,,,,,Buckler
BUCKLER,PREFIX,"#% increased Evasion Rating, # to Stun Threshold",LocalEvasionAndStunThreshold6,LocalEvasionAndStunThreshold5,LocalEvasionAndStunThreshold4,LocalEvasionAndStunThreshold3,LocalEvasionAndStunThreshold2,LocalEvasionAndStunThreshold1,,,,,,,,Buckler
BUCKLER,PREFIX,# to Evasion Rating,LocalIncreasedEvasionRating10,LocalIncreasedEvasionRating9___,LocalIncreasedEvasionRating8,LocalIncreasedEvasionRating7_,LocalIncreasedEvasionRating6,LocalIncreasedEvasionRating5,LocalIncreasedEvasionRating4,LocalIncreasedEvasionRating3,LocalIncreasedEvasionRating2,LocalIncreasedEvasionRating1,,,,Buckler
BUCKLER,PREFIX,# to maximum Life,IncreasedLife11,IncreasedLife10,IncreasedLife9,IncreasedLife8,IncreasedLife7,IncreasedLife6,IncreasedLife5,IncreasedLife4,IncreasedLife3,IncreasedLife2,IncreasedLife1,,,Buckler
BUCKLER,SUFFIX,#% reduced Attribute Requirements,ReducedLocalAttributeRequirements5,ReducedLocalAttributeRequirements4,ReducedLocalAttributeRequirements3,ReducedLocalAttributeRequirements2,ReducedLocalAttributeRequirements1,,,,,,,,,Buckler
BUCKLER,SUFFIX,# to Dexterity,Dexterity8,Dexterity7,Dexterity6,Dexterity5,Dexterity4,Dexterity3,Dexterity2,Dexterity1,,,,,,Buckler
BUCKLER,SUFFIX,# to Stun Threshold,StunThreshold10,StunThreshold9,StunThreshold8,StunThreshold7,StunThreshold6,StunThreshold5,StunThreshold4,StunThreshold3,StunThreshold2,StunThreshold1,,,,Buckler
BUCKLER,SUFFIX,#% to all Maximum Elemental Resistances,MaximumElementalResistance2,MaximumElementalResistance1,,,,,,,,,,,,Buckler
BUCKLER,SUFFIX,#% to Chaos Resistance,ChaosResist6,ChaosResist5,ChaosResist4,ChaosResist3,ChaosResist2,ChaosResist1,,,,,,,,Buckler
BUCKLER,SUFFIX,#% to Cold Resistance,ColdResist8,ColdResist7,ColdResist6,ColdResist5,ColdResist4,ColdResist3,ColdResist2,ColdResist1,,,,,,Buckler
BUCKLER,SUFFIX,#% to Fire Resistance,FireResist8,FireResist7,FireResist6,FireResist5,FireResist4,FireResist3,FireResist2,FireResist1,,,,,,Buckler
BUCKLER,SUFFIX,#% to Lightning Resistance,LightningResist8,LightningResist7,LightningResist6,LightningResist5,LightningResist4,LightningResist3,LightningResist2,LightningResist1,,,,,,Buckler
BUCKLER,SUFFIX,#% to Maximum Chaos Resistance,MaximumChaosResist3,MaximumChaosResist2_,MaximumChaosResist1,,,,,,,,,,,Buckler
BUCKLER,SUFFIX,#% to Maximum Cold Resistance,MaximumColdResist3,MaximumColdResist2,MaximumColdResist1,,,,,,,,,,,Buckler
BUCKLER,SUFFIX,#% to Maximum Fire Resistance,MaximumFireResist3,MaximumFireResist2_,MaximumFireResist1,,,,,,,,,,,Buckler
BUCKLER,SUFFIX,#% to Maximum Lightning Resistance,MaximumLightningResist3,MaximumLightningResist2___,MaximumLightningResist1,,,,,,,,,,,Buckler
BUCKLER,SUFFIX,Gain Deflection Rating equal to #% of Evasion Rating,EvasionGrantsDeflection6,EvasionGrantsDeflection5,EvasionGrantsDeflection4,EvasionGrantsDeflection3,EvasionGrantsDeflection2,EvasionGrantsDeflection1,,,,,,,,Buckler
SHIELD (STR/INT),PREFIX,# to # Physical Thorns damage,AttackerTakesDamage7,AttackerTakesDamage6,AttackerTakesDamage5,AttackerTakesDamage4,AttackerTakesDamage3,AttackerTakesDamage2,AttackerTakesDamage1,,,,,,,Shield
SHIELD (STR/INT),PREFIX,#% increased Armour and Energy Shield,LocalIncreasedArmourAndEnergyShield8,LocalIncreasedArmourAndEnergyShield7,LocalIncreasedArmourAndEnergyShield6,LocalIncreasedArmourAndEnergyShield5,LocalIncreasedArmourAndEnergyShield4,LocalIncreasedArmourAndEnergyShield3,LocalIncreasedArmourAndEnergyShield2,LocalIncreasedArmourAndEnergyShield1,,,,,,Shield
SHIELD (STR/INT),PREFIX,"#% increased Armour and Energy Shield, # to Stun Threshold",LocalArmourAndEnergyShieldAndStunThreshold6,LocalArmourAndEnergyShieldAndStunThreshold5,LocalArmourAndEnergyShieldAndStunThreshold4,LocalArmourAndEnergyShieldAndStunThreshold3,LocalArmourAndEnergyShieldAndStunThreshold2,LocalArmourAndEnergyShieldAndStunThreshold1,,,,,,,,Shield
SHIELD (STR/INT),PREFIX,#% increased Block chance,LocalBlockChance3,LocalBlockChance2,LocalBlockChance1,,,,,,,,,,,Shield
SHIELD (STR/INT),PREFIX,"# to Armour, # to maximum Energy Shield",LocalBaseArmourAndEnergyShield7,LocalBaseArmourAndEnergyShield6,LocalBaseArmourAndEnergyShield5,LocalBaseArmourAndEnergyShield4,LocalBaseArmourAndEnergyShield3,LocalBaseArmourAndEnergyShield2_,LocalBaseArmourAndEnergyShield1,,,,,,,Shield
SHIELD (STR/INT),PREFIX,# to maximum Life,IncreasedLife11,IncreasedLife10,IncreasedLife9,IncreasedLife8,IncreasedLife7,IncreasedLife6,IncreasedLife5,IncreasedLife4,IncreasedLife3,IncreasedLife2,IncreasedLife1,,,Shield
SHIELD (STR/INT),SUFFIX,#% reduced Attribute Requirements,ReducedLocalAttributeRequirements5,ReducedLocalAttributeRequirements4,ReducedLocalAttributeRequirements3,ReducedLocalAttributeRequirements2,ReducedLocalAttributeRequirements1,,,,,,,,,Shield
SHIELD (STR/INT),SUFFIX,# to Intelligence,Intelligence8,Intelligence7,Intelligence6,Intelligence5,Intelligence4,Intelligence3,Intelligence2,Intelligence1,,,,,,Shield
SHIELD (STR/INT),SUFFIX,# to Strength,Strength8,Strength7,Strength6,Strength5,Strength4,Strength3,Strength2,Strength1,,,,,,Shield
SHIELD (STR/INT),SUFFIX,# to Stun Threshold,StunThreshold10,StunThreshold9,StunThreshold8,StunThreshold7,StunThreshold6,StunThreshold5,StunThreshold4,StunThreshold3,StunThreshold2,StunThreshold1,,,,Shield
SHIELD (STR/INT),SUFFIX,#% to all Elemental Resistances,AllResistances6,AllResistances5,AllResistances4,AllResistances3,AllResistances2,AllResistances1,,,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% to all Maximum Elemental Resistances,MaximumElementalResistance2,MaximumElementalResistance1,,,,,,,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% to Chaos Resistance,ChaosResist6,ChaosResist5,ChaosResist4,ChaosResist3,ChaosResist2,ChaosResist1,,,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% to Cold Resistance,ColdResist8,ColdResist7,ColdResist6,ColdResist5,ColdResist4,ColdResist3,ColdResist2,ColdResist1,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% to Fire Resistance,FireResist8,FireResist7,FireResist6,FireResist5,FireResist4,FireResist3,FireResist2,FireResist1,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% to Lightning Resistance,LightningResist8,LightningResist7,LightningResist6,LightningResist5,LightningResist4,LightningResist3,LightningResist2,LightningResist1,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% to Maximum Chaos Resistance,MaximumChaosResist3,MaximumChaosResist2_,MaximumChaosResist1,,,,,,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% to Maximum Cold Resistance,MaximumColdResist3,MaximumColdResist2,MaximumColdResist1,,,,,,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% to Maximum Fire Resistance,MaximumFireResist3,MaximumFireResist2_,MaximumFireResist1,,,,,,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% to Maximum Lightning Resistance,MaximumLightningResist3,MaximumLightningResist2___,MaximumLightningResist1,,,,,,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% increased Energy Shield Recharge Rate,EnergyShieldRechargeRate6,EnergyShieldRechargeRate5______,EnergyShieldRechargeRate4,EnergyShieldRechargeRate3,EnergyShieldRechargeRate2,EnergyShieldRechargeRate1,,,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% of Armour also applies to Elemental Damage,ArmourAppliesToElementalDamage6,ArmourAppliesToElementalDamage5,ArmourAppliesToElementalDamage4,ArmourAppliesToElementalDamage3,ArmourAppliesToElementalDamage2,ArmourAppliesToElementalDamage1,,,,,,,,Shield
SHIELD (STR/DEX),PREFIX,# to # Physical Thorns damage,AttackerTakesDamage7,AttackerTakesDamage6,AttackerTakesDamage5,AttackerTakesDamage4,AttackerTakesDamage3,AttackerTakesDamage2,AttackerTakesDamage1,,,,,,,Shield
SHIELD (STR/DEX),PREFIX,#% increased Armour and Evasion,LocalIncreasedArmourAndEvasion8,LocalIncreasedArmourAndEvasion7,LocalIncreasedArmourAndEvasion6,LocalIncreasedArmourAndEvasion5,LocalIncreasedArmourAndEvasion4,LocalIncreasedArmourAndEvasion3,LocalIncreasedArmourAndEvasion2,LocalIncreasedArmourAndEvasion1,,,,,,Shield
SHIELD (STR/DEX),PREFIX,"#% increased Armour and Evasion, # to Stun Threshold",LocalArmourAndEvasionAndStunThreshold6,LocalArmourAndEvasionAndStunThreshold5,LocalArmourAndEvasionAndStunThreshold4,LocalArmourAndEvasionAndStunThreshold3,LocalArmourAndEvasionAndStunThreshold2,LocalArmourAndEvasionAndStunThreshold1,,,,,,,,Shield
SHIELD (STR/DEX),PREFIX,#% increased Block chance,LocalBlockChance3,LocalBlockChance2,LocalBlockChance1,,,,,,,,,,,Shield
SHIELD (STR/DEX),PREFIX,"# to Armour, # to Evasion Rating",LocalBaseArmourAndEvasionRating7,LocalBaseArmourAndEvasionRating6_,LocalBaseArmourAndEvasionRating5,LocalBaseArmourAndEvasionRating4,LocalBaseArmourAndEvasionRating3,LocalBaseArmourAndEvasionRating2,LocalBaseArmourAndEvasionRating1,,,,,,,Shield
SHIELD (STR/DEX),PREFIX,# to maximum Life,IncreasedLife11,IncreasedLife10,IncreasedLife9,IncreasedLife8,IncreasedLife7,IncreasedLife6,IncreasedLife5,IncreasedLife4,IncreasedLife3,IncreasedLife2,IncreasedLife1,,,Shield
SHIELD (STR/DEX),SUFFIX,#% reduced Attribute Requirements,ReducedLocalAttributeRequirements5,ReducedLocalAttributeRequirements4,ReducedLocalAttributeRequirements3,ReducedLocalAttributeRequirements2,ReducedLocalAttributeRequirements1,,,,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,# to Dexterity,Dexterity8,Dexterity7,Dexterity6,Dexterity5,Dexterity4,Dexterity3,Dexterity2,Dexterity1,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,# to Strength,Strength8,Strength7,Strength6,Strength5,Strength4,Strength3,Strength2,Strength1,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,# to Stun Threshold,StunThreshold10,StunThreshold9,StunThreshold8,StunThreshold7,StunThreshold6,StunThreshold5,StunThreshold4,StunThreshold3,StunThreshold2,StunThreshold1,,,,Shield
SHIELD (STR/DEX),SUFFIX,#% to all Maximum Elemental Resistances,MaximumElementalResistance2,MaximumElementalResistance1,,,,,,,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,#% to Chaos Resistance,ChaosResist6,ChaosResist5,ChaosResist4,ChaosResist3,ChaosResist2,ChaosResist1,,,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,#% to Cold Resistance,ColdResist8,ColdResist7,ColdResist6,ColdResist5,ColdResist4,ColdResist3,ColdResist2,ColdResist1,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,#% to Fire Resistance,FireResist8,FireResist7,FireResist6,FireResist5,FireResist4,FireResist3,FireResist2,FireResist1,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,#% to Lightning Resistance,LightningResist8,LightningResist7,LightningResist6,LightningResist5,LightningResist4,LightningResist3,LightningResist2,LightningResist1,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,#% to Maximum Chaos Resistance,MaximumChaosResist3,MaximumChaosResist2_,MaximumChaosResist1,,,,,,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,#% to Maximum Cold Resistance,MaximumColdResist3,MaximumColdResist2,MaximumColdResist1,,,,,,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,#% to Maximum Fire Resistance,MaximumFireResist3,MaximumFireResist2_,MaximumFireResist1,,,,,,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,#% to Maximum Lightning Resistance,MaximumLightningResist3,MaximumLightningResist2___,MaximumLightningResist1,,,,,,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,Hits against you have #% reduced Critical Damage Bonus,ReducedExtraDamageFromCrits5,ReducedExtraDamageFromCrits4__,ReducedExtraDamageFromCrits3,ReducedExtraDamageFromCrits2__,ReducedExtraDamageFromCrits1___,,,,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,#% of Armour also applies to Elemental Damage,ArmourAppliesToElementalDamage6,ArmourAppliesToElementalDamage5,ArmourAppliesToElementalDamage4,ArmourAppliesToElementalDamage3,ArmourAppliesToElementalDamage2,ArmourAppliesToElementalDamage1,,,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,Gain Deflection Rating equal to #% of Evasion Rating,EvasionGrantsDeflection6,EvasionGrantsDeflection5,EvasionGrantsDeflection4,EvasionGrantsDeflection3,EvasionGrantsDeflection2,EvasionGrantsDeflection1,,,,,,,,Shield
BELT,PREFIX,# to # Physical Thorns damage,AttackerTakesDamage7,AttackerTakesDamage6,AttackerTakesDamage5,AttackerTakesDamage4,AttackerTakesDamage3,AttackerTakesDamage2,AttackerTakesDamage1,,,,,,,Belt
BELT,PREFIX,#% increased Charm Effect Duration,BeltIncreasedCharmDuration5,BeltIncreasedCharmDuration4,BeltIncreasedCharmDuration3,BeltIncreasedCharmDuration2,BeltIncreasedCharmDuration1,,,,,,,,,Belt
BELT,PREFIX,#% increased Flask Life Recovery rate,BeltFlaskLifeRecoveryRate6,BeltFlaskLifeRecoveryRate5,BeltFlaskLifeRecoveryRate4,BeltFlaskLifeRecoveryRate3_,BeltFlaskLifeRecoveryRate2,BeltFlaskLifeRecoveryRate1,,,,,,,,Belt
BELT,PREFIX,#% increased Flask Mana Recovery rate,BeltFlaskManaRecoveryRate6,BeltFlaskManaRecoveryRate5,BeltFlaskManaRecoveryRate4__,BeltFlaskManaRecoveryRate3_,BeltFlaskManaRecoveryRate2,BeltFlaskManaRecoveryRate1_,,,,,,,,Belt
BELT,PREFIX,# to Armour,IncreasedPhysicalDamageReductionRating10,IncreasedPhysicalDamageReductionRating9,IncreasedPhysicalDamageReductionRating8_,IncreasedPhysicalDamageReductionRating7,IncreasedPhysicalDamageReductionRating6,IncreasedPhysicalDamageReductionRating5,IncreasedPhysicalDamageReductionRating4,IncreasedPhysicalDamageReductionRating3,IncreasedPhysicalDamageReductionRating2,IncreasedPhysicalDamageReductionRating1,,,,Belt
BELT,PREFIX,# to maximum Life,IncreasedLife10,IncreasedLife9,IncreasedLife8,IncreasedLife7,IncreasedLife6,IncreasedLife5,IncreasedLife4,IncreasedLife3,IncreasedLife2,IncreasedLife1,,,,Belt
BELT,PREFIX,# to maximum Mana,IncreasedMana9,IncreasedMana8,IncreasedMana7,IncreasedMana6,IncreasedMana5,IncreasedMana4,IncreasedMana3,IncreasedMana2,IncreasedMana1,,,,,Belt
BELT,SUFFIX,# Life Regeneration per second,LifeRegeneration9,LifeRegeneration8_,LifeRegeneration7,LifeRegeneration6,LifeRegeneration5,LifeRegeneration4,LifeRegeneration3,LifeRegeneration2,LifeRegeneration1,,,,,Belt
BELT,SUFFIX,#% increased Charm Charges gained,BeltIncreasedCharmChargesGained6,BeltIncreasedCharmChargesGained5,BeltIncreasedCharmChargesGained4,BeltIncreasedCharmChargesGained3,BeltIncreasedCharmChargesGained2,BeltIncreasedCharmChargesGained1,,,,,,,,Belt
BELT,SUFFIX,#% increased Flask Charges gained,BeltIncreasedFlaskChargesGained6,BeltIncreasedFlaskChargesGained5_,BeltIncreasedFlaskChargesGained4,BeltIncreasedFlaskChargesGained3_____,BeltIncreasedFlaskChargesGained2,BeltIncreasedFlaskChargesGained1,,,,,,,,Belt
BELT,SUFFIX,#% reduced Charm Charges used,BeltReducedCharmChargesUsed6,BeltReducedCharmChargesUsed5,BeltReducedCharmChargesUsed4,BeltReducedCharmChargesUsed3,BeltReducedCharmChargesUsed2,BeltReducedCharmChargesUsed1,,,,,,,,Belt
BELT,SUFFIX,#% reduced Flask Charges used,BeltReducedFlaskChargesUsed6,BeltReducedFlaskChargesUsed5,BeltReducedFlaskChargesUsed4,BeltReducedFlaskChargesUsed3,BeltReducedFlaskChargesUsed2,BeltReducedFlaskChargesUsed1,,,,,,,,Belt
BELT,SUFFIX,# to Strength,Strength9,Strength8,Strength7,Strength6,Strength5,Strength4,Strength3,Strength2,Strength1,,,,,Belt
BELT,SUFFIX,# to Stun Threshold,StunThreshold10,StunThreshold9,StunThreshold8,StunThreshold7,StunThreshold6,StunThreshold5,StunThreshold4,StunThreshold3,StunThreshold2,StunThreshold1,,,,Belt
BELT,SUFFIX,#% to Chaos Resistance,ChaosResist6,ChaosResist5,ChaosResist4,ChaosResist3,ChaosResist2,ChaosResist1,,,,,,,,Belt
BELT,SUFFIX,#% to Cold Resistance,ColdResist8,ColdResist7,ColdResist6,ColdResist5,ColdResist4,ColdResist3,ColdResist2,ColdResist1,,,,,,Belt
BELT,SUFFIX,#% to Fire Resistance,FireResist8,FireResist7,FireResist6,FireResist5,FireResist4,FireResist3,FireResist2,FireResist1,,,,,,Belt
BELT,SUFFIX,#% to Lightning Resistance,LightningResist8,LightningResist7,LightningResist6,LightningResist5,LightningResist4,LightningResist3,LightningResist2,LightningResist1,,,,,,Belt
RING,PREFIX,#% increased Chaos Damage,ChaosDamagePercent6,ChaosDamagePercent5,ChaosDamagePercent4,ChaosDamagePercent3,ChaosDamagePercent2,ChaosDamagePercent1,,,,,,,,Ring
RING,PREFIX,#% increased Cold Damage,ColdDamagePercent6,ColdDamagePercent5,ColdDamagePercent4,ColdDamagePercent3,ColdDamagePercent2,ColdDamagePercent1,,,,,,,,Ring
RING,PREFIX,#% increased Fire Damage,FireDamagePercent6,FireDamagePercent5,FireDamagePercent4,FireDamagePercent3,FireDamagePercent2,FireDamagePercent1,,,,,,,,Ring
RING,PREFIX,#% increased Lightning Damage,LightningDamagePercent6,LightningDamagePercent5,LightningDamagePercent4,LightningDamagePercent3,LightningDamagePercent2,LightningDamagePercent1,,,,,,,,Ring
RING,PREFIX,#% increased Rarity of Items found,ItemFoundRarityIncreasePrefix3,ItemFoundRarityIncreasePrefix2,ItemFoundRarityIncreasePrefix1,,,,,,,,,,,Ring
RING,PREFIX,# to Accuracy Rating,IncreasedAccuracy8,IncreasedAccuracy7,IncreasedAccuracy6,IncreasedAccuracy5,IncreasedAccuracy4,IncreasedAccuracy3,IncreasedAccuracy2,IncreasedAccuracy1,,,,,,Ring
RING,PREFIX,# to Evasion Rating,IncreasedEvasionRating9,IncreasedEvasionRating8,IncreasedEvasionRating7,IncreasedEvasionRating6,IncreasedEvasionRating5,IncreasedEvasionRating4,IncreasedEvasionRating3,IncreasedEvasionRating2,IncreasedEvasionRating1,,,,,Ring
RING,PREFIX,# to maximum Life,IncreasedLife8,IncreasedLife7,IncreasedLife6,IncreasedLife5,IncreasedLife4,IncreasedLife3,IncreasedLife2,IncreasedLife1,,,,,,Ring
RING,PREFIX,# to maximum Mana,IncreasedMana12,IncreasedMana11,IncreasedMana10,IncreasedMana9,IncreasedMana8,IncreasedMana7,IncreasedMana6,IncreasedMana5,IncreasedMana4,IncreasedMana3,IncreasedMana2,IncreasedMana1,,Ring
